Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude,Type
20416,News Article,Muncie Evening Press,Muncie,Indiana,"Friday, December 18, 1942",3,America Joins in Condemnation of Jewish Murders,Retribution is Promised for Butchery in Europe,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Stasia Tanzer,"Report in Muncie, IN of the United Nations' denunciation of Jewish extermination.",,https://newspapers.ushmm.org/article/20416,https://www.newspapers.com/clip/24645351/,Indiana,Muncie,40.1933767,-85.3863599,None
18370,News Article,Argus Leader/The Daily Argus-Leader,Sioux Falls,South Dakota,"Thursday, December 17, 1942",1,U. S. Scores Jewish Purge,Joins Other United Nations Governments in Condemning Nazis,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Carlos Gimeno,"https://www.newspapers.com/image/229815955/

Accessed July/9/2018",,https://newspapers.ushmm.org/article/18370,https://www.newspapers.com/clip/21705494/,South+Dakota,Sioux+Falls,43.5460223,-96.731265,None
18359,News Article,The Greenville News,Greenville,South Carolina,"Friday, December 18, 1942",10,Persecution of Europe's Jews To Be Avenged,United Nations Pledge To Make Those Responsible Pay Dearly,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Amy Minton,"Link to image:
https://www.newspapers.com/clip/21510427/nazi_plan_un/",It's incredible how much this article details that is actually on point.,https://newspapers.ushmm.org/article/18359,https://www.newspapers.com/clip/21510427/nazi_plan_un/,South+Carolina,Greenville,34.85261759999999,-82.3940104,None
18325,News Article,Nevada State Journal,Reno,Nevada,"Thursday, December 17, 1942",1,Allies Broadcast,Anti Jew Campaign Denounced,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Karen Binkley,,,https://newspapers.ushmm.org/article/18325,https://www.newspapers.com/clip/21593957/exterminate_jews/,Nevada,Reno,39.529919,-119.8142691,None
16348,News Article,The Chillicothe Constitution-Tribune,Chillicothe,Missouri,"Thursday, December 17, 1942",24,Germany’s Jewish Policy Condemned,United States Pledges Those Responsible “Shall Not Escape Retribution.”,AP ,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Michael Guerra-York,This paper outlining the UN statement in which they stated that anyone helping to kill the Jews will be help accountable. They also write that it is known that Poland is the “Slaughterhouse” for the Jews.,,https://newspapers.ushmm.org/article/16348,https://www.newspapers.com/clip/19669249/     ,Missouri,Chillicothe,39.7952946,-93.5524358,None
15167,Cartoon,The Indianapolis Star,Indianapolis,Indiana,"Saturday, December 19, 1942",8,Whistling in the Graveyard of Their Victims,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jenna Auber,,"Incredible. On to ""noteworthy findings"". -Eric",https://newspapers.ushmm.org/article/15167,https://www.newspapers.com/clip/17889895/whistling_in_the_graveyard_of_their/,Indiana,Indianapolis,39.768403,-86.158068,None
15165,News Article,The Indianapolis Star,Indianapolis,Indiana,"Friday, December 18, 1942",11,"U.S., ALLIES VOW NAZI RETRIBUTION",Join In Condemning Hitler's Treatment of Jews,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jenna Auber,,,https://newspapers.ushmm.org/article/15165,https://www.newspapers.com/clip/17889700/us_allies_vow_nazi_retribution/,Indiana,Indianapolis,39.768403,-86.158068,None
14827,News Article,The Indianapolis Star,Indianapolis,Indiana,"Saturday, December 12, 1942",3,Allies to Decry Anti-Jew Policy,Nations Promise to Hold Nazis Responsible for Mass Slaughter,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,andy townsend,This article reports of allied response to Jewish extermination.,"Interesting, I'm not sure I've seen articles previewing the Allied Condemnation of the Final Solution. -Eric",https://newspapers.ushmm.org/article/14827,https://www.newspapers.com/clip/17056809/,Indiana,Indianapolis,39.768403,-86.158068,None
14819,News Article,The Indianapolis Star,Indianapolis,Indiana,"Sunday, December 20, 1942",36,Mass Killings of Jews Charged,"Poland Becomes Slaughter House of Nazis, Committee Says",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,andy townsend,This article reports of the reaction to news of Jewish extermination.,"Given the article date and line ""The allied government recently protested against crimes against the Jews and warned that those responsible would be punished"" this submission is best categorized under the event topic, Allies Denounce Nazi Plan to “Exterminate” the Jews. Good work, Andy! -Eric",https://newspapers.ushmm.org/article/14819,https://www.newspapers.com/clip/17056555/,Indiana,Indianapolis,39.768403,-86.158068,None
13760,News Article,The Shreveport Times,Shreveport,Louisiana,"Friday, December 18, 1942",17,NATIONS HIT NAZI POLICY TOWARD JEWS,Governments Pledge Just Retribution on Those Responsible,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Carlos Gimeno,"https://www.newspapers.com/image/210545365/

Accessed 11/30/2017",,https://newspapers.ushmm.org/article/13760,https://www.newspapers.com/clip/15477686/,Louisiana,Shreveport,32.5251516,-93.7501789,None
12503,News Article,The Nashville Tennessean,Nashville,Tennessee,"Tuesday, December 29, 1942",1,Wallace Urges Council To Preserve Postwar Peace,"Disarmament of Losing Nations, Punishment Of Leaders Proposed",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,,,https://newspapers.ushmm.org/article/12503,https://www.newspapers.com/clip/14274870/,Tennessee,Nashville,36.1626638,-86.7816016,None
12366,News Article,Moberly Monitor-Index and Moberly Evening Democrat,Moberly,Missouri,"Thursday, December 17, 1942",1,Cold-Blooded Extermination of Jews Condemned,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,Many governments are condemning Germany for a brutal policy and the people responsible will not escape punishment.,,https://newspapers.ushmm.org/article/12366,https://www.newspapers.com/clip/14144539/,Missouri,Moberly,39.4183689,-92.4382367,None
10573,News Article,The Abilene Reporter-News,Abilene,Texas,"Thursday, December 17, 1942",2,U.S. Condemns Jew Slaughter,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Stephanie Pounds,Evening edition paper,"We are so excited to see you upload articles to History Unfolded, Stephanie! Thank you so much for your help. -Eric",https://newspapers.ushmm.org/article/10573,https://www.newspapers.com/clip/11694894/abilene/,Texas,Abilene,32.4487364,-99.73314390000002,None
7977,News Article,The Cincinnati Enquirer,Cincinnati,Ohio,"Monday, December 21, 1942",2,"TWO PLACES Set Up By Nazis In Poland To Execute Jews, Allies Report.","Electrocution And Lethal Gas Used At Chelm And Belzec, London Hears.",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Carlos Gimeno,"Dec. 21, 1942 article that falls in the ""Nazi Plan to Kill All Jews Confirmed"" History Unfolded Event in the ""November 25 - December 25, 1942; News, editorials, op-eds, letters to the editor, and cartoons reacting to the Nazi plan to annihilate the Jews of Europe."" category.  Found with keyword search for ""Belzec.""

This news article also reports that ""Allied Governments"" warned that the individuals responsible for ""crimes against the Jews"" would face accountability.",,https://newspapers.ushmm.org/article/7977,https://www.newspapers.com/clip/9339617//,Ohio,Cincinnati,39.1031182,-84.5120196,None
59731,News Article,Daily Kennebec Journal,Augusta,Maine,"Friday, December 18, 1942",12,U-Nations Condemn German Pogroms,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Library of Virginia: Find Newspaper Archive Database,Published,Mary Fields,https://access-newspaperarchive-com.ezproxy.virginiamemory.com/us/maine/augusta/daily-kennebec-journal/1942/12-18/page-12/,,https://newspapers.ushmm.org/article/59731,https://newspapers.ushmm.org/manager/article/photo/35177/original,Maine,Augusta,44.3106241,-69.7794897,None
59554,News Article,Hastings Daily Tribune,Hastings,Nebraska,"Monday, December 14, 1942",12,Expect Declaration on Treatment of Jews,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Joyce Rangen,,,https://newspapers.ushmm.org/article/59554,https://www.newspapers.com/clip/104340535/the-hastings-daily-tribune/,Nebraska,Hastings,40.5862583,-98.3898726,None
59482,News Article,The Columbus Ledger,Columbus,Georgia,"Thursday, December 17, 1942",13,Nazi Treatment Of Jews Prompts U.S. Reprisal Vows,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Columbus Public Library,Published,Katelynn Laun,,,https://newspapers.ushmm.org/article/59482,https://newspapers.ushmm.org/manager/article/photo/35099/original,Georgia,Columbus,32.4609764,-84.9877094,None
59015,News Article,The Wichita Eagle,Wichita,Kansas,"Sunday, December 13, 1942",10,Russian Ambassador Meets With Welles,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/59015,https://www.newspapers.com/clip/102215596/the-wichita-eagle/,Kansas,Wichita,37.68717609999999,-97.330053,None
58590,News Article,Florence Morning News,Florence,South Carolina,"Sunday, December 20, 1942",1,Says Germans Have Made Poland Into A Vast Jew-Murdering Center,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Randall Scott,"""AP"" as a source is not clear because if is not legible.  Part of article is blurred at bottom because of poor quality.",,https://newspapers.ushmm.org/article/58590,https://www.newspapers.com/clip/101186742/florence-morning-news/,South+Carolina,Florence,34.1954331,-79.7625625,None
58309,News Article,The Idaho Daily Statesman/The Idaho Statesman,Boise,Idaho,"Sunday, December 20, 1942",1,Germans Use Poland As Abattoir,Statement Tells Mass Murder To Wipe Out Race,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,James Nelson,"The whole world had known that the Nazi's were committing atrocities on the Jewish race in their occupied territory. However, Dr. Stephen Wise - President of the American Jewish Congress - gave a very famous press conference in which he brought to the surface the actual activities of mass murder on an industrial scale that was being carried out. His estimation that since 1939 2,000,000 million jews had been deported or murdered, and that an additional 5,000,000 more jews were in danger of death shocked the world. This article testifies to that effect.","Hi James,

Awesome article finds! I have approved all 4 of your submissions from Tuesday, April 26. Thank you for all these new articles for the database!

Keep up the wonderful work!

- Samantha",https://newspapers.ushmm.org/article/58309,https://www.newspapers.com/clip/100483586/,Idaho,Boise,43.6150186,-116.2023137,None
58285,News Article,St. Louis Post-Dispatch,St. Louis,Missouri,"Saturday, December 19, 1942",2A,"Nazi Executing Jews by Tens Of Thousands, Russia Reports","Special Statement Says Hitler Ordered Concentration of 4,000,000 in 1942 for Purpose of Murdering Them",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,ProQuest Historical Newspapers (www.proquest.com),Published,Rachel Bira,,,https://newspapers.ushmm.org/article/58285,https://newspapers.ushmm.org/manager/article/photo/34206/original,Missouri,St.+Louis,38.6270025,-90.1994042,None
58168,News Article,The Columbus Daily Telegram,Columbus,Nebraska,"Thursday, December 17, 1942",2,Commons Disgusted At Barbarism Of Germans to Jews,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/58168,https://www.newspapers.com/clip/100141421/the-columbus-telegram/,Nebraska,Columbus,41.43029730000001,-97.3593904,None
58167,News Article,The Columbus Daily Telegram,Columbus,Nebraska,"Thursday, December 17, 1942",1,Bestial German Policy Towards Jews Condemned,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/58167,https://www.newspapers.com/clip/100141203/the-columbus-telegram/,Nebraska,Columbus,41.43029730000001,-97.3593904,None
58161,News Article,The Southern Jewish Weekly,Jacksonville,Florida,"Friday, December 25, 1942",1,It Happened This Week,Polish Premier Speaks Against Atrocities,Milton Brown (JTA),Allies Denounce Nazi Plan to “Exterminate” the Jews,Chronicling America: Historic American Newspapers (https://chroniclingamerica.loc.gov/#tab=tab_newspapers),Published,Haron Housman,"Relevant in that Hitler rejected the Vatican's request to come to Poland

Link to article: https://chroniclingamerica.loc.gov/lccn/sn78000090/1942-12-25/ed-1/seq-1/","Hi Haron,

Awesome article find! It has been approved. Thank you for this new addition to the database!

Keep up the wonderful work!

- Samantha",https://newspapers.ushmm.org/article/58161,https://newspapers.ushmm.org/manager/article/photo/34147/original,Florida,Jacksonville,30.3321838,-81.65565099999999,None
