Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude
33692,News Article,The Marion Star,Marion,Ohio,"Wednesday, November 25, 1942",7,Nazi Plan to Kill All Jews Reported,"More than 2,000,000 Already Exterminated in Germany",AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,crystal sopko,,,https://newspapers.ushmm.org/article/33692,https://www.newspapers.com/clip/49749874/,Ohio,Marion,40.5886699,-83.1285242
32953,News Article,Iowa City Press-Citizen,Iowa City,Iowa,"Wednesday, November 25, 1942",3,To Relate Details of Anti-Jew Campaign,Dr. Stephen S. Wise Claims Proof of Nazi Plan to Exterminate All of Race,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Elizabeth Hedlund,,,https://newspapers.ushmm.org/article/32953,https://www.newspapers.com/clip/47931154/,Iowa,Iowa+City,41.6611277,-91.5301683
30734,News Article,The Cincinnati Enquirer,Cincinnati,Ohio,"Wednesday, December 9, 1942",13,"TWO MILLIONS Of Jews Killed And 5,000,000 Others Doomed, Is Report.",President Roosevelt Asked By Dr. Wise To Appoint Board Of Investigation,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,"No pertinent articles for Nov 24 thru 26 1942.

President Roosevelt gave Dr Stephen S Wise permission to report “that he was profoundly shocked to learn of the slaughter” and “full consideration” for an investigative committee.",,https://newspapers.ushmm.org/article/30734,https://www.newspapers.com/clip/42230868/,Ohio,Cincinnati,39.1031182,-84.5120196
30715,Editorial or Opinion Piece,Nevada State Journal,Reno,Nevada,"Tuesday, December 8, 1942",7,MY DAY,,Eleanor Roosevelt,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,The massacre of Jewish population has been over two-thirds eliminated.,,https://newspapers.ushmm.org/article/30715,https://www.newspapers.com/clip/42226933/,Nevada,Reno,39.529919,-119.8142691
30672,Editorial or Opinion Piece,The Detroit Free Press,Detroit,Michigan,"Sunday, December 6, 1942",28,When Will Germany Crack Up?,,Oswald Garrison Villard,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,The shocking news of enormous annihilation with Jewish people the world has never witnessed.,,https://newspapers.ushmm.org/article/30672,https://www.newspapers.com/clip/42151394/,Michigan,Detroit,42.331427,-83.0457538
30671,News Article,The Detroit Free Press,Detroit,Michigan,"Monday, November 30, 1942",3,U.S. Jews to Join in Day of Prayer,,UP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,"An uncertain chance of continued survival for 5,000,000 Jewish people.",,https://newspapers.ushmm.org/article/30671,https://www.newspapers.com/clip/42148507/,Michigan,Detroit,42.331427,-83.0457538
30667,News Article,The Courier-Journal,Louisville,Kentucky,"Wednesday, November 25, 1942",3,"2,000,000 Jews Slain So Far, Dr. Wise Says",,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Marlene Knaus,The civilians that have been slain are being reconditioned for processing of fertilizer and soap fats.,,https://newspapers.ushmm.org/article/30667,https://www.newspapers.com/clip/42093509/,Kentucky,Louisville,38.2526647,-85.7584557
30638,News Article,The Staunton News-Leader/The Evening Leader,Staunton,Virginia,"Tuesday, November 24, 1942",1,MASS MURDER OF JEWS IN POLAND IS CHARGED,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jennifer Goss,,,https://newspapers.ushmm.org/article/30638,https://www.newspapers.com/clip/41922432/,Virginia,Staunton,38.149576,-79.0716958
30047,News Article,The Abilene Reporter-News,Abilene,Texas,"Tuesday, November 24, 1942",1,Nazis to Kill Half Of Poland's Jews,,UP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Anthony Evidente,,"This is actually the first page of the newspaper's evening issue. You are the first person I know of to find and submit this piece from The Abilene Reporter-News. Another citizen historian had previously submitted a follow up story from the next day's paper (https://newspapers.ushmm.org/article/732). You may want to read it to compare the information in both articles. Good work, Anthony! -Eric",https://newspapers.ushmm.org/article/30047,https://www.newspapers.com/clip/40065674/,Texas,Abilene,32.4487364,-99.73314390000002
29146,News Article,The Knoxville News-Sentinel,Knoxville,Tennessee,"Wednesday, November 25, 1942",10,"""Kill All Jews"" Plan Disclosed","Doctor Wise Says 2,000,000 To Die in Next Month.",AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jordan Nowell,,"Hi Jordan,

Great article find! You've found a great match for this event module. This article has been approved!

I've edited this submission a little to provide you with an example to help you with your future submissions.

Great work!

- Samantha",https://newspapers.ushmm.org/article/29146,https://www.newspapers.com/clip/37858148/,Tennessee,Knoxville,35.9606384,-83.9207392
29137,News Article,The Daily Times-News,Burlington,North Carolina,"Wednesday, November 25, 1942",1,Jews Facing Extermination In Nazi Area,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jenna Klug,,"Hi Jenna,

Another great article find! This article has also been approved.

Thank you for this new addition to the database!

- Samantha",https://newspapers.ushmm.org/article/29137,https://www.newspapers.com/clip/38981406/,North+Carolina,Burlington,36.0959578,-79.4372309
25630,News Article,The Daily Oklahoman,Oklahoma City,Oklahoma,"Thursday, December 3, 1942",14,Cuba Jewry Protests Nazi Semitic Decree,,Special,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,"Whoa, that is a pretty interesting piece. I don't think I've seen it before. I'm going to add this one to noteworthies. -Eric",https://newspapers.ushmm.org/article/25630,https://www.newspapers.com/clip/31113271/,Oklahoma,Oklahoma+City,35.4675602,-97.5164276
25628,News Article,The Daily Oklahoman,Oklahoma City,Oklahoma,"Sunday, December 20, 1942",A8,All of Poland Made Vast Jewish Death Chamber ,Nazi Murders Are Reviewed,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,"Additional sub-headline: Nearly All Of Race In Yugoslavia, Dead, Allies Informed",,https://newspapers.ushmm.org/article/25628,https://www.newspapers.com/clip/31112094/,Oklahoma,Oklahoma+City,35.4675602,-97.5164276
25627,News Article,The Daily Oklahoman,Oklahoma City,Oklahoma,"Wednesday, November 25, 1942",18,Jewish Leader Says Hitler Plans To Exterminate Race,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/25627,https://www.newspapers.com/clip/31111733/,Oklahoma,Oklahoma+City,35.4675602,-97.5164276
21911,News Article,The Evening Independent,Massillon,Ohio,"Wednesday, November 25, 1942",2,"2 Million Jews Slain In Hitler Campaign, Claim",,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,,https://newspapers.ushmm.org/article/21911,https://www.newspapers.com/clip/26087349/,Ohio,Massillon,40.7967244,-81.52150929999999
20635,Editorial or Opinion Piece,The Nashville Tennessean,Nashville,Tennessee,"Thursday, December 17, 1942",19,So Hitler Increases The Dose !,He Murders a People (Jews ) to Make a Political Point,Samuel Grafton,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/20635,https://www.newspapers.com/clip/24816763/,Tennessee,Nashville,36.1626638,-86.7816016
20621,News Article,The Nashville Tennessean,Nashville,Tennessee,"Wednesday, November 25, 1942",16,"2,000,000 European Jews  Said Slain","Figure is Half Number Under Nazis, Dr Wise Sa                                                                                                                  ",AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/20621,https://www.newspapers.com/clip/24786917/,Tennessee,Nashville,36.1626638,-86.7816016
20521,News Article,Muncie Evening Press,Muncie,Indiana,"Wednesday, December 9, 1942",11,Roosevelt Shocked Over Axis Slaughter of Millions of Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Leeah Mahon,"This talks about President Roosevelt's reaction to the news that millions of Jews were being slaughtered in Germany, as well as his promise to hold those accountable for the crimes ""in a day of reckoning which will surely come.""","Better suited under Nazi Plan to Kill All Jews Confirmed event module. Good work, Leeah! -Eric",https://newspapers.ushmm.org/article/20521,https://www.newspapers.com/clip/24647268/,Indiana,Muncie,40.1933767,-85.3863599
20500,Editorial or Opinion Piece,Lafayette Journal and Courier,Lafayette,Indiana,"Saturday, December 5, 1942",6,Rule By Butchery,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Leeah Mahon,"This talks about the reason, or what the author believes is the reason, the Nazis began murdering Jews and how horrific it was that they chose the ""weakest"" group to target. It then talks about how justice is near for those who have suffered under the Nazis, and that the UN would strike down Nazi tyranny an Jewish lives would be ""accounted for in the final reckoning.""","I'm re-categorizing this under the confirmation of the Final Solution event module, due to the article date. Fascinating piece. -Eric",https://newspapers.ushmm.org/article/20500,https://www.newspapers.com/clip/24646783/,Indiana,Lafayette,40.4167022,-86.87528689999999
20329,News Article,"The Morning Herald (Hagerstown, Maryland)",Hagerstown,Maryland,"Wednesday, November 25, 1942",1,DR. WISE REPORTED MANY JEWS SLAIN,Extermination of All in Nazi-Occupied Europe Reported Ordered,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20329,https://www.newspapers.com/clip/25107841/,Maryland,Hagerstown,39.6417629,-77.71999319999999
19747,News Article,Daily Clarion-Ledger/Clarion-Ledger,Jackson,Mississippi,"Tuesday, December 22, 1942",15,Rotarians Honor 'Boys in Service',Patriotic Address Features Program,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/19747,https://www.newspapers.com/clip/24140647/,Mississippi,Jackson,32.2987573,-90.1848103
19741,News Article,Daily Clarion-Ledger/Clarion-Ledger,Jackson,Mississippi,"Wednesday, December 9, 1942",10,Roosevelt Shocked By Nazi Atrocities,"2,000,000 Jews Have Been Killed",INS,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/19741,https://www.newspapers.com/clip/24136467/,Mississippi,Jackson,32.2987573,-90.1848103
19740,News Article,Daily Clarion-Ledger/Clarion-Ledger,Jackson,Mississippi,"Wednesday, December 2, 1942",6,Leader Charges That Hitler Has Ordered Jews',,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/19740,https://www.newspapers.com/clip/24136058/,Mississippi,Jackson,32.2987573,-90.1848103
19602,News Article,Panama City News-Herald,Panama City,Florida,"Wednesday, November 25, 1942",6,LEADERS PROBE GERMAN DRIVE TO KILL JEWS,Details Of Gestapo Campaign To Be Laid Before World Congress,Kenneth L. Dixon (AP),Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/19602,https://www.newspapers.com/clip/24160263/,Florida,Panama+City,30.1588129,-85.6602058
19131,News Article,The Austin American,Austin,Texas,"Wednesday, December 9, 1942",8,"Hearing of Slaughter of Jews, F. D. Says Axis Agents To Blame Will Answer for Crime",,INS,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,"Includes the U.S. president's direct response to hearing Nazi plan to kill all jews, and reports that Hitler was the one who ordered the Jew ""annihilation"".","Don't forget to finish recording the headline (include: F. D. Says Axis Agents To Blame Will Answer for Crime""). This is a clearly relevant and new article to the database. Great work, Luke! -Eric",https://newspapers.ushmm.org/article/19131,https://www.newspapers.com/clip/23306722/,Texas,Austin,30.267153,-97.7430608
18369,News Article,Argus Leader/The Daily Argus-Leader,Sioux Falls,South Dakota,"Wednesday, November 25, 1942",4,Anti-Semitic Drive Studied,Jewish Organizations Learn Details of Germany's Campaign,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Carlos Gimeno,"https://www.newspapers.com/image/229821931/

Accessed July/9/2018",,https://newspapers.ushmm.org/article/18369,https://www.newspapers.com/clip/21705106/,South+Dakota,Sioux+Falls,43.5460223,-96.731265
18357,News Article,The Greenville News,Greenville,South Carolina,"Wednesday, November 25, 1942",8,"2,000,000 Jews Slain, Wise Says",About Half Of Those In Nazi Territory Killed,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Amy Minton,"Rabbi Wise and State Dept confirms half of the 4 million Jews in Nazi occupied territory have been killed in an ""extermination campaign.""

Link to image:
https://www.newspapers.com/clip/21510291/nazi_plan/",,https://newspapers.ushmm.org/article/18357,https://www.newspapers.com/clip/21510291/nazi_plan/,South+Carolina,Greenville,34.85261759999999,-82.3940104
